latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,temp,wind_speed,description,humidity,500m 16 days NDVI,500m 16 days EVI,500m 16 days VI Quality,500m 16 days red reflectance,500m 16 days NIR reflectance,500m 16 days blue reflectance,500m 16 days MIR reflectance,500m 16 days view zenith angle,500m 16 days sun zenith angle,500m 16 days relative azimuth angle,500m 16 days composite day of the year,500m 16 days pixel reliability
42.9918,-0.5312,326.2,1.1,1.0,2023-03-30,1325,Aqua,MODIS,84,61.03,289.6,25.3,D,0,11.3,0.95815474,Clear sky,98,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
42.3625,9.4666,324.9,1.1,1.1,2023-04-01,948,Terra,MODIS,75,61.03,290.5,24.8,D,0,18.5,1.6222229,Few clouds,84,-193,-122,18453,2290,2203,3124,111,782,7515,-5731,355,2
42.3609,9.4801,349.5,1.1,1.1,2023-04-01,948,Terra,MODIS,95,61.03,291.9,70.4,D,0,20.5,2.548284,Few clouds,85,-193,-122,18453,2290,2203,3124,111,782,7515,-5731,355,2
42.3594,9.4927,331.4,1.1,1.1,2023-04-01,948,Terra,MODIS,69,61.03,291.7,32.2,D,0,20.5,2.548284,Few clouds,85,-193,-122,18453,2290,2203,3124,111,782,7515,-5731,355,2
42.3581,9.4599,321.7,1.1,1.1,2023-04-01,948,Terra,MODIS,74,61.03,289.3,22.6,D,0,18.5,1.6222229,Few clouds,84,-193,-122,18453,2290,2203,3124,111,782,7515,-5731,355,2
42.3564,9.4738,319.0,1.1,1.1,2023-04-01,948,Terra,MODIS,70,61.03,288.9,19.1,D,0,20.5,2.548284,Few clouds,85,-193,-122,18453,2290,2203,3124,111,782,7515,-5731,355,2
42.3634,9.4573,310.3,2.1,1.4,2023-04-01,1311,Aqua,MODIS,70,61.03,283.2,30.1,D,0,18.5,1.6222229,Few clouds,84,-193,-122,18453,2290,2203,3124,111,782,7515,-5731,355,2
44.0409,5.5478,301.7,1.1,1.1,2023-04-02,1029,Terra,MODIS,49,61.03,288.2,4.6,D,0,15.4,0.89806086,Clear sky,98,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
43.4468,4.8773,305.2,1.1,1.0,2023-04-02,1029,Terra,MODIS,0,61.03,292.3,5.0,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4446,4.8904,306.3,1.1,1.0,2023-04-02,1029,Terra,MODIS,44,61.03,294.3,5.9,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4452,4.885,304.8,2.5,1.5,2023-04-02,1216,Aqua,MODIS,45,61.03,290.3,20.6,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
47.6775,0.3119,314.5,1.1,1.0,2023-04-03,1259,Aqua,MODIS,65,61.03,287.6,14.2,D,0,15.7,3.1429417,Broken clouds,89,911,657,51229,2489,2988,2894,205,799,7511,-6128,355,2
43.4458,4.8844,301.0,2.2,1.4,2023-04-04,233,Aqua,MODIS,36,61.03,278.5,26.0,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.9843,3.4568,304.6,1.2,1.1,2023-04-04,1013,Terra,MODIS,59,61.03,287.7,7.9,D,0,13.4,3.4330692,Overcast clouds,91,383,323,20502,3707,4003,4000,519,808,7514,-5935,355,3
48.3158,4.0405,303.4,1.5,1.2,2023-04-05,1052,Terra,MODIS,50,61.03,291.1,9.1,D,2,17.0,5.1,Overcast clouds,100,1479,1149,34842,2627,3539,2919,986,762,7510,-6129,355,3
46.9718,0.8452,308.5,1.1,1.1,2023-04-05,1053,Terra,MODIS,67,61.03,287.5,11.4,D,0,16.6,3.1129222,Scattered clouds,79,426,311,51229,2730,2973,3193,223,799,7512,-6063,355,2
45.7936,3.1216,303.9,1.5,1.2,2023-04-05,1053,Terra,MODIS,33,61.03,292.0,6.8,D,2,18.0,3.1,Clear sky,82,1227,761,51229,1816,2324,2478,219,790,7513,-5996,355,2
45.3603,1.0952,301.1,1.2,1.1,2023-04-05,1053,Terra,MODIS,45,61.03,288.8,5.9,D,0,15.3,4.073008,Overcast clouds,95,428,347,53537,3385,3688,3751,259,817,7514,-6001,355,2
44.6754,-0.7428,312.7,1.1,1.0,2023-04-05,1054,Terra,MODIS,61,61.03,298.2,9.2,D,0,15.6,1.8654642,Clear sky,91,-16,-15,4114,5812,5793,6165,1774,1605,7442,11756,353,3
43.6413,4.3832,306.1,2.0,1.4,2023-04-05,1054,Terra,MODIS,55,61.03,291.3,14.2,D,0,19.0,2.1,Drizzle,88,179,169,20501,5088,5274,5243,638,808,7515,-5872,355,2
44.5211,-0.7067,317.4,1.1,1.0,2023-04-05,1054,Terra,MODIS,74,61.03,297.3,13.2,D,0,14.6,1.2947919,Overcast clouds,88,-16,-15,4114,5812,5793,6165,1774,1605,7442,11756,353,3
43.9077,-1.2286,324.1,1.1,1.0,2023-04-05,1054,Terra,MODIS,83,61.03,288.2,24.7,D,0,17.1,0.42298245,Broken clouds,89,181,172,51489,5251,5445,5500,518,844,7515,-6004,355,2
43.1281,0.9774,303.4,1.4,1.2,2023-04-05,1054,Terra,MODIS,56,61.03,290.1,8.2,D,0,15.2,0.99436885,Overcast clouds,79,45,47,2330,6889,6952,7896,3630,5849,7309,11779,1,3
43.6474,4.3803,312.3,1.2,1.1,2023-04-05,1244,Aqua,MODIS,61,61.03,295.5,9.5,D,0,19.0,2.1,Drizzle,88,179,169,20501,5088,5274,5243,638,808,7515,-5872,355,2
44.0422,5.5525,301.8,1.1,1.0,2023-04-05,1244,Aqua,MODIS,48,61.03,291.1,2.9,D,0,15.4,0.89806086,Clear sky,98,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
45.1424,3.1475,303.6,1.2,1.1,2023-04-05,1244,Aqua,MODIS,56,61.03,286.7,8.6,D,0,12.0,5.8148437,Overcast clouds,88,421,359,51229,3797,4131,4126,509,799,7513,-5998,355,2
46.502,3.7007,315.5,1.1,1.1,2023-04-05,1245,Aqua,MODIS,63,61.03,289.5,14.7,D,0,18.9,5.433751,Drizzle,77,1809,1218,51229,1915,2761,2376,146,781,7512,-5996,355,2
48.9454,2.9165,312.2,1.1,1.0,2023-04-05,1245,Aqua,MODIS,68,61.03,293.0,11.1,D,2,16.7,3.755989,Broken clouds,86,502,462,34842,4526,5005,4591,452,762,7510,-6129,355,3
48.9836,1.76,306.5,1.2,1.1,2023-04-05,1245,Aqua,MODIS,48,61.03,295.3,7.5,D,2,15.4,4.000169,Light rain,82,366,336,51229,4600,4950,4802,555,772,7509,-6195,355,2
43.4438,4.8888,321.4,1.4,1.2,2023-04-06,219,Aqua,MODIS,100,61.03,275.2,40.0,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
42.956,-0.6409,309.8,1.1,1.0,2023-04-06,1326,Aqua,MODIS,54,61.03,290.7,9.6,D,0,11.5,0.7309868,Drizzle,99,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.1244,-1.3996,306.5,1.0,1.0,2023-04-06,1326,Aqua,MODIS,57,61.03,294.6,4.7,D,0,12.4,1.3197652,Light rain,84,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.2631,-1.3238,319.5,1.0,1.0,2023-04-06,1326,Aqua,MODIS,78,61.03,295.8,14.9,D,0,14.9,2.57,Drizzle,87,103,104,35106,6303,6435,7396,3554,5849,7308,11789,1,3
45.1534,3.1338,320.1,1.1,1.0,2023-04-07,1037,Terra,MODIS,57,61.03,281.4,19.3,D,0,12.0,5.8148437,Overcast clouds,88,421,359,51229,3797,4131,4126,509,799,7513,-5998,355,2
44.3659,3.8213,310.1,1.2,1.1,2023-04-07,1037,Terra,MODIS,70,61.03,287.3,11.3,D,0,11.1,3.9756286,Overcast clouds,93,247,257,35106,6769,7113,7513,4081,5860,7308,11778,1,3
44.306,3.714,302.6,1.1,1.1,2023-04-07,1037,Terra,MODIS,50,61.03,289.1,6.3,D,0,12.5,2.8090923,Overcast clouds,91,247,257,35106,6769,7113,7513,4081,5860,7308,11778,1,3
44.0194,3.1171,303.3,1.1,1.0,2023-04-07,1037,Terra,MODIS,35,61.03,292.3,4.6,D,0,13.0,5.550799,Overcast clouds,95,582,462,20762,3161,3552,3683,345,817,7515,-5937,355,3
44.0172,3.1304,312.4,1.1,1.0,2023-04-07,1037,Terra,MODIS,72,61.03,292.8,11.8,D,0,13.0,5.550799,Overcast clouds,95,582,462,20762,3161,3552,3683,345,817,7515,-5937,355,3
43.3806,5.0149,321.2,1.3,1.1,2023-04-07,1038,Terra,MODIS,61,61.03,294.3,25.2,D,2,21.3,1.390347,Scattered clouds,92,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.7255,3.5474,308.7,1.9,1.3,2023-04-07,1230,Aqua,MODIS,67,61.03,292.5,16.7,D,0,16.8,3.7620134,Clear sky,79,440,400,20501,4418,4825,4655,341,817,7515,-5873,355,2
43.721,3.527,316.5,1.9,1.3,2023-04-07,1230,Aqua,MODIS,77,61.03,292.8,30.9,D,0,15.8,5.7977767,Clear sky,82,440,400,20501,4418,4825,4655,341,817,7515,-5873,355,2
43.2686,-1.3291,303.9,3.6,1.8,2023-04-07,1230,Aqua,MODIS,57,61.03,292.2,30.3,D,0,14.9,2.57,Light rain,87,60,58,4378,5469,5536,6932,2982,5849,7308,11725,1,3
43.4454,4.9021,302.4,1.0,1.0,2023-04-08,205,Aqua,MODIS,49,61.03,279.0,9.8,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
44.1172,3.5159,335.0,3.1,1.7,2023-04-08,940,Terra,MODIS,89,61.03,287.3,191.0,D,0,11.8,2.9360344,Overcast clouds,96,383,323,20502,3707,4003,4000,519,808,7514,-5935,355,3
44.1165,3.5223,339.6,3.1,1.7,2023-04-08,940,Terra,MODIS,92,61.03,287.2,228.6,D,0,11.8,2.9360344,Overcast clouds,96,383,323,20502,3707,4003,4000,519,808,7514,-5935,355,3
44.1153,3.5557,301.7,3.1,1.7,2023-04-08,940,Terra,MODIS,41,61.03,285.7,26.0,D,0,11.9,3.761548,Overcast clouds,94,383,323,20502,3707,4003,4000,519,808,7514,-5935,355,3
43.4479,4.8899,308.2,2.5,1.5,2023-04-08,940,Terra,MODIS,0,61.03,296.0,23.7,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
42.8368,1.2196,310.5,1.0,1.0,2023-04-08,1312,Aqua,MODIS,59,61.03,294.8,8.4,D,0,11.0,1.1724277,Overcast clouds,99,3,3,4378,7488,7493,8450,3600,5849,7310,11714,1,3
43.2518,2.5784,314.4,1.0,1.0,2023-04-08,1312,Aqua,MODIS,61,61.03,299.3,6.7,D,0,17.1,6.33111,Clear sky,69,229,231,20761,6124,6412,5868,806,826,7515,-5939,355,2
43.7579,5.0479,309.6,1.3,1.1,2023-04-08,1312,Aqua,MODIS,35,61.03,297.1,7.6,D,0,19.9,1.1525499,Clear sky,94,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
43.7585,5.0574,307.7,1.3,1.1,2023-04-08,1312,Aqua,MODIS,45,61.03,296.8,6.0,D,0,19.9,1.1525499,Clear sky,94,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
43.1336,-1.091,337.2,1.1,1.0,2023-04-08,1312,Aqua,MODIS,89,61.03,294.5,39.0,D,0,12.6,1.290944,Drizzle,86,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
43.4513,4.891,303.0,1.9,1.4,2023-04-08,2046,Terra,MODIS,52,61.03,282.6,21.8,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.447,4.8987,316.0,1.0,1.0,2023-04-09,1021,Terra,MODIS,58,61.03,295.5,11.4,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
42.8391,1.2135,315.1,1.1,1.1,2023-04-09,1022,Terra,MODIS,75,61.03,295.3,13.9,D,0,10.4,0.48697135,Overcast clouds,98,3,3,4378,7488,7493,8450,3600,5849,7310,11714,1,3
48.2087,6.4289,305.2,1.5,1.2,2023-04-09,1217,Aqua,MODIS,58,61.03,292.5,10.8,D,2,19.1,3.09,Clear sky,92,1333,979,34842,2412,3154,2737,208,744,7510,-6060,355,3
43.4453,4.9001,300.3,1.1,1.0,2023-04-09,2127,Terra,MODIS,25,61.03,279.2,8.3,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.447,4.8953,306.2,1.2,1.1,2023-04-11,1005,Terra,MODIS,48,61.03,279.4,8.0,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
44.3974,3.7893,320.0,1.4,1.2,2023-04-11,1005,Terra,MODIS,80,61.03,280.0,28.7,D,0,11.1,3.9756286,Overcast clouds,93,247,257,35106,6769,7113,7513,4081,5860,7308,11778,1,3
44.3958,3.806,312.6,1.4,1.2,2023-04-11,1005,Terra,MODIS,73,61.03,280.9,18.9,D,0,11.1,3.9756286,Overcast clouds,93,247,257,35106,6769,7113,7513,4081,5860,7308,11778,1,3
43.4486,4.8809,318.0,1.2,1.1,2023-04-11,1005,Terra,MODIS,0,61.03,282.9,19.4,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
42.8579,-0.5471,311.7,1.5,1.2,2023-04-11,1340,Aqua,MODIS,69,61.03,276.0,20.8,D,0,11.0,0.41796425,Drizzle,98,146,152,4378,6867,7071,7825,3918,5849,7308,11725,1,3
43.0887,-1.398,307.1,1.4,1.2,2023-04-11,1340,Aqua,MODIS,61,61.03,284.5,8.6,D,0,11.5,0.29195446,Light rain,90,346,373,4378,7466,8002,7934,4871,5837,7309,11790,1,3
47.2783,1.6914,313.8,1.1,1.0,2023-04-12,1045,Terra,MODIS,74,61.03,285.6,15.0,D,0,17.0,2.1,Drizzle,93,600,513,18453,3710,4184,3874,358,790,7512,-6062,355,2
42.2583,8.8726,308.4,1.0,1.0,2023-04-12,1244,Aqua,MODIS,54,61.03,297.2,6.3,D,0,16.2,0.92196596,Clear sky,77,352,311,51229,4182,4488,4269,372,782,7514,-5797,355,2
42.2566,8.8605,330.4,1.0,1.0,2023-04-12,1244,Aqua,MODIS,86,61.03,297.5,27.7,D,0,16.2,0.92196596,Clear sky,77,352,311,51229,4182,4488,4269,372,782,7514,-5797,355,2
48.1499,3.2756,328.9,1.1,1.0,2023-04-12,1246,Aqua,MODIS,75,61.03,287.6,31.8,D,0,15.8,4.1178694,Overcast clouds,89,386,377,34842,5412,5847,5318,1165,771,7510,-6128,355,3
43.4445,4.9045,306.6,1.9,1.3,2023-04-13,949,Terra,MODIS,48,61.03,292.3,14.3,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.583,4.9744,308.8,1.1,1.1,2023-04-14,1030,Terra,MODIS,62,61.03,292.2,6.7,D,0,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.5808,4.9878,312.6,1.1,1.1,2023-04-14,1030,Terra,MODIS,73,61.03,291.1,10.1,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4613,5.5084,305.9,1.2,1.1,2023-04-14,1030,Terra,MODIS,62,61.03,288.8,7.2,D,0,20.0,0.7786255,Scattered clouds,93,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
43.4633,4.9024,306.5,1.1,1.1,2023-04-14,1030,Terra,MODIS,42,61.03,289.8,4.6,D,0,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
42.6463,2.7875,312.1,1.1,1.0,2023-04-15,1312,Aqua,MODIS,62,61.03,297.9,7.2,D,0,20.0,4.1,Broken clouds,68,428,387,4114,4365,4756,4606,756,827,7516,-5876,355,3
51.0404,2.2951,303.1,1.2,1.1,2023-04-15,1315,Aqua,MODIS,0,61.03,290.3,4.9,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
43.4495,4.8981,313.6,1.0,1.0,2023-04-16,1013,Terra,MODIS,63,61.03,296.2,9.3,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
42.4576,3.1365,352.0,1.1,1.1,2023-04-16,1014,Terra,MODIS,97,61.03,294.2,74.8,D,0,20.0,2.0896904,Broken clouds,64,428,387,4114,4365,4756,4606,756,827,7516,-5876,355,3
42.4483,3.1347,321.3,1.1,1.1,2023-04-16,1014,Terra,MODIS,72,61.03,286.4,21.4,D,0,20.0,2.0896904,Broken clouds,64,428,387,4114,4365,4756,4606,756,827,7516,-5876,355,3
42.4467,3.1475,341.7,1.1,1.1,2023-04-16,1014,Terra,MODIS,80,61.03,287.6,53.8,D,0,20.0,2.0896904,Broken clouds,64,428,387,4114,4365,4756,4606,756,827,7516,-5876,355,3
42.4654,3.1513,393.1,1.1,1.1,2023-04-16,1014,Terra,MODIS,0,61.03,299.8,249.4,D,2,20.0,2.0896904,Broken clouds,64,428,387,4114,4365,4756,4606,756,827,7516,-5876,355,3
42.4639,3.1643,409.2,1.1,1.1,2023-04-16,1014,Terra,MODIS,100,61.03,294.1,369.2,D,3,21.1,3.9809866,Scattered clouds,62,428,387,4114,4365,4756,4606,756,827,7516,-5876,355,3
42.4561,3.1495,412.2,1.1,1.1,2023-04-16,1014,Terra,MODIS,75,61.03,305.0,389.6,D,0,20.0,2.0896904,Broken clouds,64,428,387,4114,4365,4756,4606,756,827,7516,-5876,355,3
43.4426,4.898,306.6,1.0,1.0,2023-04-16,2119,Terra,MODIS,68,61.03,282.7,10.1,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4453,4.8769,304.9,1.0,1.0,2023-04-17,152,Aqua,MODIS,43,61.03,280.5,9.6,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4436,4.8895,308.5,1.0,1.0,2023-04-17,152,Aqua,MODIS,75,61.03,281.1,12.4,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
44.1282,0.1552,308.1,1.2,1.1,2023-04-17,1054,Terra,MODIS,66,61.03,296.9,9.1,D,0,15.9,2.0809078,Overcast clouds,89,46,48,4378,7246,7313,8186,3857,5849,7308,11725,1,3
45.951,-0.5126,302.2,1.1,1.0,2023-04-17,1054,Terra,MODIS,51,61.03,291.1,4.9,D,0,14.7,3.6265862,Drizzle,80,-779,-451,53281,2103,1799,4536,667,5860,7306,11735,1,2
45.3816,0.8183,301.7,1.2,1.1,2023-04-17,1054,Terra,MODIS,49,61.03,289.0,5.1,D,0,15.9,3.527747,Scattered clouds,92,428,347,53537,3385,3688,3751,259,817,7514,-6001,355,2
44.9412,-0.6216,322.1,1.1,1.1,2023-04-17,1054,Terra,MODIS,81,61.03,291.5,20.6,D,2,16.6,3.09,Clear sky,89,20,19,4114,5328,5350,5602,2290,1778,7547,-6042,362,3
44.8582,-1.0055,311.8,1.1,1.0,2023-04-17,1054,Terra,MODIS,71,61.03,291.1,10.9,D,0,14.9,1.2086196,Clear sky,80,-16,-15,4114,5812,5793,6165,1774,1605,7442,11756,353,3
44.7049,-0.9917,314.1,1.1,1.0,2023-04-17,1054,Terra,MODIS,74,61.03,290.8,12.4,D,0,16.0,1.2718942,Clear sky,84,52,51,4114,5790,5851,6108,1891,1596,7442,11755,353,3
44.7026,-0.9783,319.0,1.1,1.0,2023-04-17,1054,Terra,MODIS,79,61.03,290.6,17.5,D,0,16.0,1.2718942,Clear sky,84,52,51,4114,5790,5851,6108,1891,1596,7442,11755,353,3
44.1255,0.1699,305.4,1.2,1.1,2023-04-17,1054,Terra,MODIS,51,61.03,294.6,7.0,D,0,16.1,2.1222627,Overcast clouds,88,46,48,4378,7246,7313,8186,3857,5849,7308,11725,1,3
43.2805,1.1647,304.9,1.1,1.1,2023-04-17,1259,Aqua,MODIS,52,61.03,284.1,7.3,D,0,14.4,2.2076175,Broken clouds,69,46,48,4378,7246,7313,8186,3857,5849,7308,11725,1,3
43.2568,0.6676,327.3,1.2,1.1,2023-04-17,1259,Aqua,MODIS,85,61.03,293.5,29.7,D,0,14.8,1.7988406,Overcast clouds,77,46,48,4378,7246,7313,8186,3857,5849,7308,11725,1,3
43.2688,0.6786,308.4,1.2,1.1,2023-04-17,1259,Aqua,MODIS,44,61.03,292.3,7.8,D,0,14.8,1.7988406,Overcast clouds,77,46,48,4378,7246,7313,8186,3857,5849,7308,11725,1,3
45.1495,1.0585,313.9,1.1,1.0,2023-04-17,1259,Aqua,MODIS,70,61.03,283.7,14.8,D,0,15.4,3.0559099,Clear sky,93,90,87,34846,5566,5668,6834,3461,5860,7307,11789,1,3
44.8952,-0.5589,319.7,1.2,1.1,2023-04-17,1259,Aqua,MODIS,0,61.03,294.7,19.5,D,2,16.9,1.955838,Overcast clouds,85,20,19,4114,5328,5350,5602,2290,1778,7547,-6042,362,3
45.2091,0.6281,339.4,1.1,1.1,2023-04-17,1259,Aqua,MODIS,91,61.03,291.2,47.6,D,0,16.3,3.6677105,Drizzle,91,-110,-104,4374,5385,5267,5948,1562,1614,7442,11756,353,3
45.2068,0.6143,335.6,1.1,1.1,2023-04-17,1259,Aqua,MODIS,90,61.03,291.4,41.1,D,0,16.3,3.6677105,Drizzle,91,-110,-104,4374,5385,5267,5948,1562,1614,7442,11756,353,3
45.2132,0.6214,345.3,1.1,1.1,2023-04-17,1259,Aqua,MODIS,94,61.03,292.2,61.0,D,0,16.3,3.6677105,Drizzle,91,-110,-104,4374,5385,5267,5948,1562,1614,7442,11756,353,3
45.0447,-1.0492,303.9,1.3,1.1,2023-04-17,1259,Aqua,MODIS,19,61.03,291.9,5.8,D,0,16.7,1.2121124,Broken clouds,77,-16,-15,4114,5812,5793,6165,1774,1605,7442,11756,353,3
46.7403,5.7481,302.8,1.3,1.1,2023-04-19,1037,Terra,MODIS,54,61.03,289.5,6.5,D,0,18.3,6.374408,Broken clouds,78,281,186,51229,2313,2447,2890,191,763,7511,-5992,355,2
47.1013,4.7435,308.3,1.1,1.1,2023-04-19,1037,Terra,MODIS,67,61.03,290.6,9.9,D,0,17.8,4.986204,Light rain,93,378,301,51229,3277,3535,3599,363,762,7510,-6061,355,2
46.1453,2.8289,305.4,1.0,1.0,2023-04-19,1037,Terra,MODIS,61,61.03,292.5,5.7,D,0,15.3,6.1684747,Overcast clouds,85,1227,761,51229,1816,2324,2478,219,790,7513,-5996,355,2
45.5596,3.2605,309.2,1.1,1.0,2023-04-19,1037,Terra,MODIS,58,61.03,295.5,7.6,D,2,17.2,2.7300568,Overcast clouds,75,641,466,51229,2625,2985,3073,430,799,7513,-5998,355,2
43.2069,2.664,318.6,1.1,1.1,2023-04-19,1038,Terra,MODIS,76,61.03,298.6,12.5,D,0,18.9,7.465544,Clear sky,67,3,3,4378,7488,7493,8450,3600,5849,7310,11714,1,3
43.4444,4.8886,314.4,1.4,1.2,2023-04-19,1038,Terra,MODIS,0,61.03,301.5,10.6,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
42.6982,2.7398,312.5,1.1,1.1,2023-04-19,1038,Terra,MODIS,71,61.03,296.6,7.0,D,0,20.4,3.6,Clear sky,67,428,387,4114,4365,4756,4606,756,827,7516,-5876,355,3
43.4414,4.9047,315.2,1.4,1.2,2023-04-19,1038,Terra,MODIS,0,61.03,300.1,11.6,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.4571,5.5114,308.5,1.1,1.0,2023-04-19,1245,Aqua,MODIS,27,61.03,294.9,4.2,D,0,20.0,0.7786255,Scattered clouds,93,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
43.455,5.4984,327.6,1.1,1.0,2023-04-19,1245,Aqua,MODIS,83,61.03,297.3,23.0,D,2,20.0,0.7786255,Scattered clouds,93,394,268,18453,2413,2611,3024,393,799,7515,-5869,355,2
44.8093,5.0178,313.9,1.1,1.0,2023-04-19,1245,Aqua,MODIS,73,61.03,297.0,9.0,D,0,18.9,3.3052351,Light rain,91,1296,978,51229,2558,3320,3017,240,790,7513,-5931,355,2
44.8071,5.0045,332.0,1.1,1.0,2023-04-19,1245,Aqua,MODIS,88,61.03,298.2,29.8,D,0,18.9,3.3052351,Light rain,91,1296,978,51229,2558,3320,3017,240,790,7513,-5931,355,2
47.6441,3.7573,315.6,1.1,1.0,2023-04-19,1246,Aqua,MODIS,75,61.03,294.2,13.4,D,0,19.1,2.8820868,Drizzle,94,378,349,18453,4654,5020,4687,574,772,7511,-6061,355,2
47.6521,3.7637,330.1,1.1,1.0,2023-04-19,1246,Aqua,MODIS,87,61.03,295.1,30.2,D,0,19.1,2.8820868,Drizzle,94,378,349,18453,4654,5020,4687,574,772,7511,-6061,355,2
48.9095,2.029,301.5,1.2,1.1,2023-04-19,1246,Aqua,MODIS,26,61.03,290.3,3.0,D,2,16.7,3.2516017,Drizzle,86,366,336,51229,4600,4950,4802,555,772,7509,-6195,355,2
51.0467,2.2995,300.8,1.0,1.0,2023-04-20,218,Aqua,MODIS,34,61.03,279.8,7.7,N,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
43.4456,4.9045,300.3,1.4,1.2,2023-04-20,220,Aqua,MODIS,25,61.03,281.2,12.8,N,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
49.2336,6.2231,302.0,1.0,1.0,2023-04-21,1020,Terra,MODIS,41,61.03,289.5,4.3,D,2,19.1,1.4674563,Light rain,91,1454,1205,53277,3010,4035,3201,500,735,7508,-6129,355,2
43.448,4.9045,308.1,1.2,1.1,2023-04-23,1005,Terra,MODIS,36,61.03,287.2,6.1,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.6266,4.776,311.3,1.1,1.1,2023-04-26,1030,Terra,MODIS,61,61.03,295.4,7.3,D,0,19.8,0.61608946,Clear sky,97,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
43.7605,7.2042,308.1,1.4,1.2,2023-04-26,1030,Terra,MODIS,55,61.03,294.0,8.9,D,2,18.9,2.57,Clear sky,86,841,545,51229,2069,2449,2547,197,781,7514,-5863,355,2
43.4448,4.8954,322.5,1.1,1.1,2023-04-26,1030,Terra,MODIS,60,61.03,300.6,17.8,D,2,22.0,1.5,Clear sky,94,55,42,18453,3150,3185,3826,300,799,7515,-5869,355,2
51.0376,2.2901,312.2,1.1,1.0,2023-04-26,1247,Aqua,MODIS,55,61.03,293.1,9.7,D,2,16.8,3.6651642,Broken clouds,83,155,151,4114,5568,5744,5806,3291,231,7469,-5539,2,3
42.3028,9.3567,322.2,1.7,1.3,2023-04-27,933,Terra,MODIS,75,61.03,290.9,40.9,D,0,19.0,0.7604346,Clear sky,71,-193,-122,18453,2290,2203,3124,111,782,7515,-5731,355,2
42.2971,9.3435,315.3,3.8,1.8,2023-04-27,1149,Aqua,MODIS,76,61.03,287.3,93.0,D,0,18.2,0.30434763,Clear sky,79,-193,-122,18453,2290,2203,3124,111,782,7515,-5731,355,2
